sentence1,sentence2,label
ملګري ملتونه: طالبانو او مقاومت جبهې د جګړو لپاره ماشومان ګمارلي,ملګرو ملتونو د افغانستان په ګډون په یو شمېر هېوادونو کې له ماشومانو سره د تاوتریخجن چلند او په جګړو کې د هغوی پر ګمارلو اندېښنه ښودلې ده.,P
امیري: افغانستان په بې رحمه او نړۍ کې پر منزوي شوي ځای بدلېږي,"د افغان ښځو، نجونو او بشري حقونو لپاره د امریکا ځانګړې استازې رینا امیري وایي، د ښځو پر سينګارخونو د طالبانو بندیز، د هغو ښځو لپاره یو بل مهم کاري ځای له منځه وړي چې د خپلو کورنیو د نفقې برابرولو لپاره زیار باسي.",P
"مېرمن امیري پرون چهارشنبې په یوه ټویټ کې ویلي، له کوره بهر د ښځو لپاره د محدودو ځایونو په لړ کې دغه بندیز یو بل ځای هم بندوي او افغانستان په یوه بې رحمه او په نړۍ کې په یوه ډېر منزوي شوي ځای بدلوي.","د افغانستان د کسبګرو او دوکاندانو د خونې یوې سرچینې ازادي راډیو ته وویل، د طالبانو په دغه نوی بندیز سره به په ټول هېواد کې شاوخوا ۱۲۰۰۰ سینګارخونې وتړل شوي اوشاوخوا ۵۰ زره ښځې به خپلې دندې له لاسه ورکړي.",NP
​​​​​​​متقي له بریتانیا د تعامل او کونسلي چارو د پیل غوښتنه کړې,د طالبانو د حکومت د بهرنیو چارو سرپرست وزیر امیر خان متقي کابل کې د بریتانیا له شارژدافېر رابرت چترتون ډیکسون سره په دوړه اړخیزو اړیکو او نورو مسلو غږېدلی دی.,P
"د سیمې او نړۍ یو شمېر مهم هېوادونه له طالبانو سره غیر رسمی تعامل او راشه درشه لري، خو تر اوسه یوه هېواد هم د دوی حکومت په رسمیت نه دی پېژندلی.","د دغه سازمان د ښځو د چارو مسوولې هیدر بار پرون چهارشنبه پر خپله ټویټرپاڼه لیکلي، ویسا له ډېرې مودې راهیسې همدا هڅه کوله چې هر افغان ماشوم زده کړو ته لاسرسی ولري.",NP
د طالبانو د بهرنیو چارو سرپرست وزیر د بریتانیا له شارژدافېره غوښتنه کړې چې بریتانیا کې د افغانانو لپاره د کونسلي چارو پيل ته زمینه برابره کړي.,"د نوموړې په خبره، پر زده کړو د طالبانو د جګړې اغېز به څو نسلونو ته پاتې شي.",NP
"دا ملاقات په داسې ورځ شوی چې د بریتانیا دفاع وزیر بن والاس په افغانستان کې د خپلو سرتېرو د جنګي جرمونو په څېړنه کې د پرمختګ خبر ورکړی، خو د متقي او ډیکسون د لیدو کتو په اعلامیه کې دغه مسئله نه ده ذکر شوې.",د قلم لارې ټولنې مشر او د زده کړو فعال مطیع‌الله ویسا د مارچ په ۲۸مه کابل کې ونیول شو او طالبانو وویل چې نوموړي 'خپل سري فعالیتونه' درلودل او 'د نظام ضد هڅونې یې' کولې.,NP
"د چین د بهرنیو چارو وزارت ویاند وانګ وینبین پرون چهارشنبه په پېکېنګ کې خبریالانو ته ویلي، امریکا باید پر افغانستان لګول شوي یو اړخیز بندیزونه هم لرې کړي.","بنګله‌دېش لوبډلې افغان لوبډلې ته د ۱۷۰ منډو هدف ټاکلی و، چې افغان لوبډلې په ۲۲م اور کې ۸۳ منډې وکړې او لوبه د باران له کبله وځنډېده.",NP
"د چین د بهرنیو چارو وزارت پر خپله ویبپاڼه د وانګ وینبین پرونۍ خبرې خپرې کړي، خو دا جزییات په‌کې نه‌شته چې چين پر افغانستان د امریکا د کومو بندیزونو د لرې کولو غوښتنه کوي.",د کرکټ د 'ډي ایل ایس' اصولو له مخې افغان لوبډلې دغه لوبه د ۱۷ منډو په توپیر وګټله.,NP
"کله چې طالبان د ۲۰۲۱ کال په اوړي کې بیا واک ته ورسېدل، د امریکا متحده ایالتونو د افغانستان بانک ۷ میلیارده ډالره شتمني چې د امریکا د فدرال بانک په زېرمو کې و، کنګل کړل.",د افغانستان او بنګله‌دېش ترمنځ به دویمه یو ورځنۍ سیالي راروانه شنبه او درېیمه راروانه سې شنبه وشي.,NP
"وروسته بیا د امریکا د ولسمشر جوبایډن د یوې پرېکړې له مخې د کنګل شویو شتمنیو سمه نیمایي، یا درې اعشاریه پنځه میلیارده ډالره په سویس کې د امانت یوه صندوق ته وسپارل شوې.","دواړه هېوادونه په خپلو کې دوې شل اوره سیالۍ هم کوي، چې د روانې جولای میاشتې ۱۴مې او ۱۶مې ته پلان شوې دي.",NP
"د امانت دغه صندوق چې د مدیره پلاوي دوه غړي یې افغانان دي، له یادو پیسو څخه د افغانستان د بشري او اقتصادي وضعیت د ښه والي لپاره کار اخلي.",د بنګله دېش او افغانستان ترمنځ د نننۍ ورځې د لوبې یو انځور,NP
وانګ وینبین: امریکا باید د افغانستان کنګل شوې شتمنۍ بېرته افغانانو ته ورکړي,"د چین د بهرنیو چارو وزارت وایي، د امریکا متحده ایالتونه باید د افغانستان بانک کنګل شوې شتمني بېرته افغانانو ته په لاس کې ورکړي.",P
هيدر بار: طالبانو له جرم پرته مطيع‌الله ويسا زنداني کړی,"د بشري حقونو د څار نړیوال سازمان وایي، د طالبانو حکومت له کوم جرم پرته د زده کړو فعال مطیع‌الله ویسا له څه باندې درېیو میاشتو راهیسي زنداني کړی دی.",P
طالبان: وروستیو طبیعي پېښو ډېر ځاني او مالي زيانونه اړولي,"طبعي پېښو ته د رسېدو په چارو کې د طالبانو د دولت وزارت وایي، د وري یا حمل میاشتې راهیسې په افغانستان کې په طبیعي پېښو کې خلکو ته ډېر ځاني او مالي زیانونه اوښتي دي.",P
"د رحیمي په وینا، په ځپل شویو سیمو کې سروې روانه ده او تر اوسه یې وزارت له کورنیو او نړیوالو موسسو سره په همغږۍ په له ۷۸ زره زیاتو زیانمن شویو کورنیو باندې مرستې ویشلي او دغه لړۍ روانه ده.",طالبانو د شانګهای سرمشریزې د اعلامیې د ځینو برخو هرکلی وکړ,P
کرکټ؛ د افغانستان او بنګله‌دېش سیالي د ورښت له امله وځنډېده,د بنګله دیش په چټوګرام ښار کې د کرکټ پيل شوې سیالي د ورښت له امله وځنډېده.,P
دغه سیالي نن د کابل پر وخت ۱۲:۳۰ بجې پیل شوه چې افغان لوبډلمشر حشمت الله شهیدي د پچې تر ګټلو وروسته توپ اچونه غوره کړه.,دغه سیالي د کابل پر وخت د غرمې په ۱۲:۳۰ بجو د بنګله‌دېش په چټوګرام ښار کې پیل شوې ده.,NP
بنګله‌دېشۍ لوبډلې د ۳ لوبغاړو په سوځېدو په ۱۵.۱ اور کې ۸۳ منډې کړې دي.,په نننۍ سیالۍ کې چټک توپ اچونکی سلیم ساپی د لومړي ځل لپاره د افغانستان په لوبډله کې لوبېږي.,NP
"افغان لوبډلې ته محمدنبي، فضل حق فاروقي او مجیب الرحمن ویکټې اخیستي دي.","د افغان لوبډلې د ننۍ سیالۍ د ۱۱ کسیزې لوبډلې په ترکیب کې رحمن الله ګربز، ابراهیم ځدراڼ، رحمت شاه، حشمت الله شهیدي، نجیب الله ځدراڼ، محمدنبي، عظمت الله عمرزی، راشدخان، مجیب الرحمن، فضل حق فاروقي او سليم ساپی شامل دي.",NP
"د بنګله‌دېش په سوځېدلو لوبغاړو کې تمیم اقبال، لیټن ډاس او نجم الحسین شانتو شامل دي.","دغه راز د بنګله‌دېش په لوبډله کې تمیم اقبال، نجم الحسن شانټو، شکیب الحسن، مشفق الرحیم، لېټن ډاس، توحید، عفیف حسین، مهدي حسن میراز، تسکین احمد، مستفیظ الرحمن او حسن محمود شامل دي.",NP
په دې سیالۍ کې محمدسلیم ساپي په لومړي ځل د افغانستان لپاره لوبه وکړه چې تر دې دمه یې په ۴ اورونو کې ۳۵ منډې ورکړې دي.,همدارنګه په رپوټونو کې نن د بنګله‌دېش په یاد ښار کې د اورښت اټکل هم شوی دی.,NP
همدارنګه په رپوټونو کې نن د بنګله‌دېش په یاد ښار کې د اورښت اټکل هم شوی دی.,د ویلو ده چې دواړه لوبډلې به دوه نورې یو ورځنۍ سیالۍ هم ترسره کړي.,NP
ملګري ملتونه: تېر کال په نړۍ کې د افغان کډوالو شمېر ۹.۲ ميليونه ته رسېدلی,"د ملګرو ملتونو د کډوالو عالي کمېشنري یا 'یو این ایچ سي آر' وایي، د ۲۰۲۲ کال تر پایه په نړۍ کې د هغو افغانانو شمېر ۹.۲ ميلیونو ته رسېده چې کډوالۍ ته اړ کړای شوي دي.",P
